"Name";"RecordingGivid";"LayerCode";"CoverCode";"OriginalName";"ScientificName";"PhenologyCode";"CoverageCode";"PctValue";"RecordingScale"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Lythrum salicaria L.";"Lythrum salicaria L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Galium palustre L.";"Galium palustre L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Galium palustre subsp. elongatum (C. Presl) Lange";"Galium palustre subsp. elongatum (C. Presl) Lange";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Galium uliginosum L.";"Galium uliginosum L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Eriophorum angustifolium Honck.";"Eriophorum polystachion L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Valeriana officinalis subsp. repens (Host) O. Bolòs et Vigo";"Valeriana repens Host";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Dryopteris filix-mas (L.) Schott";"Dryopteris filix-mas (L.) Schott";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Scirpus sylvaticus L.";"Scirpus sylvaticus L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Phragmites australis (Cav.) Steud.";"Phragmites australis (Cav.) Steud.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Solanum dulcamara L.";"Solanum dulcamara L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"K";"100";"Achillea ptarmica L.";"Achillea ptarmica L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"MO";"15";"Sphagnum papillosum Lindb.";"Sphagnum papillosum Lindb.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"MO";"15";"Sphagnum denticulatum Brid.";"Sphagnum auriculatum Schimp.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"MO";"15";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"MO";"15";"Campylopus introflexus (Hedw.) Brid.";"Campylopus introflexus (Hedw.) Brid.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"D";87,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Erica tetralix L.";"Erica tetralix L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Prunus serotina Ehrh.";"Prunus serotina Ehrh.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Urtica dioica L.";"Urtica dioica L.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Persicaria maculosa S.F. Gray";"Polygonum persicaria L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Lycopus europaeus L.";"Lycopus europaeus L.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Alnus glutinosa (L.) Gaertn.";"Alnus glutinosa (L.) Gaertn.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Scrophularia umbrosa Dum.";"Scrophularia umbrosa Dum.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Cirsium palustre (L.) Scop.";"Cirsium palustre (L.) Scop.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Scutellaria galericulata L.";"Scutellaria galericulata L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Rhynchospora fusca (L.) Ait. f.";"Rhynchospora fusca (L.) Ait. f.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Utricularia minor L.";"Utricularia minor L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Betula pendula Roth";"Betula pendula Roth";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Juncus conglomeratus L.";"Juncus conglomeratus L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Potamogeton polygonifolius Pourr.";"Potamogeton polygonifolius Pourr.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Drosera intermedia Hayne";"Drosera intermedia Hayne";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Juncus bulbosus L.";"Juncus bulbosus L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Rhynchospora alba (L.) Vahl";"Rhynchospora alba (L.) Vahl";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Juncus effusus L.";"Juncus effusus L.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Narthecium ossifragum (L.) Huds.";"Narthecium ossifragum (L.) Huds.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Drosera rotundifolia L.";"Drosera rotundifolia L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Rhamnus frangula L.";"Frangula alnus Mill.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Pinus sylvestris L.";"Pinus sylvestris L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Eriophorum angustifolium Honck.";"Eriophorum polystachion L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"K";"85";"Calluna vulgaris (L.) Hull";"Calluna vulgaris (L.) Hull";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"MO";"10";"Calliergon";"Calliergon";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"S";"1";"Salix";"Salix";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Equisetum fluviatile L.";"Equisetum fluviatile L.";"-";"KB";37,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Carex nigra (L.) Reichard";"Carex nigra (L.) Reichard";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Juncus effusus L.";"Juncus effusus L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Salix";"Salix";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Lythrum salicaria L.";"Lythrum salicaria L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Epilobium palustre L.";"Epilobium palustre L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Juncus acutiflorus Ehrh. ex Hoffmann";"Juncus acutiflorus Ehrh. ex Hoffmann";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Caltha palustris L.";"Caltha palustris L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Alnus glutinosa (L.) Gaertn.";"Alnus glutinosa (L.) Gaertn.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Lycopus europaeus L.";"Lycopus europaeus L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Comarum palustre L.";"Comarum palustre L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Cardamine pratensis L.";"Cardamine pratensis L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Peucedanum palustre (L.) Moench";"Peucedanum palustre (L.) Moench";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Carex curta Good.";"Carex canescens L. nom.ambig.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Agrostis canina L.";"Agrostis canina L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Stellaria palustris Retz.";"Stellaria palustris Retz.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Galium palustre L.";"Galium palustre L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Carex rostrata Stokes";"Carex rostrata Stokes";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407172748";"K";"60";"Ranunculus flammula L.";"Ranunculus flammula L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"MO";"5";"Calliergon giganteum (Schimp.) Kindb.";"Calliergon giganteum (Schimp.) Kindb.";"-";".4";4;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"S";"1";"Salix";"Salix";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Equisetum fluviatile L.";"Equisetum fluviatile L.";"-";"4";40;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Carex nigra (L.) Reichard";"Carex nigra (L.) Reichard";"-";"1-";7;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Juncus effusus L.";"Juncus effusus L.";"-";"m4";4;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Salix";"Salix";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Lythrum salicaria L.";"Lythrum salicaria L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Epilobium palustre L.";"Epilobium palustre L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Juncus acutiflorus Ehrh. ex Hoffmann";"Juncus acutiflorus Ehrh. ex Hoffmann";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Caltha palustris L.";"Caltha palustris L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Alnus glutinosa (L.) Gaertn.";"Alnus glutinosa (L.) Gaertn.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Lycopus europaeus L.";"Lycopus europaeus L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Comarum palustre L.";"Comarum palustre L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Cardamine pratensis L.";"Cardamine pratensis L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Peucedanum palustre (L.) Moench";"Peucedanum palustre (L.) Moench";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Carex curta Good.";"Carex canescens L. nom.ambig.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010407330134";"K";"50";"Agrostis canina L.";"Agrostis canina L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"S";"1";"Salix cinerea (incl. kruisingen)";"Salix cinerea (incl. kruisingen)";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Typha latifolia L.";"Typha latifolia L.";"-";"KB";37,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Comarum palustre L.";"Comarum palustre L.";"-";"KB";37,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Juncus effusus L.";"Juncus effusus L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Utricularia australis R. Brown";"Utricularia australis R. Brown";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Stellaria palustris Retz.";"Stellaria palustris Retz.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Lemna minor L.";"Lemna minor L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Carex rostrata Stokes";"Carex rostrata Stokes";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Solanum dulcamara L.";"Solanum dulcamara L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406260429";"K";"60";"Lycopus europaeus L.";"Lycopus europaeus L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010406365884";"S";"5";"Salix cinerea (incl. kruisingen)";"Salix cinerea (incl. kruisingen)";"-";"r4";4;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010406365884";"K";"60";"Typha latifolia L.";"Typha latifolia L.";"-";"2";20;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010406365884";"K";"60";"Comarum palustre L.";"Comarum palustre L.";"-";"5";50;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010406365884";"K";"60";"Juncus effusus L.";"Juncus effusus L.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010406365884";"K";"60";"Utricularia australis R. Brown";"Utricularia australis R. Brown";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010406365884";"K";"60";"Stellaria palustris Retz.";"Stellaria palustris Retz.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010406365884";"K";"60";"Lemna minor L.";"Lemna minor L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"MO";"40";"Caltha palustris L.";"Caltha palustris L.";"-";"WT4";0,3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"MO";"40";"Lophocolea heterophylla (Schrad.) Dumort.";"Lophocolea heterophylla (Schrad.) Dumort.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"MO";"40";"Philonotis fontana (Hedw.) Brid.";"Philonotis fontana (Hedw.) Brid.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"MO";"40";"Calliergonella cuspidata (Hedw.) Loeske";"Calliergonella cuspidata (Hedw.) Loeske";"-";"KB";37,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Equisetum fluviatile L.";"Equisetum fluviatile L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Juncus acutiflorus Ehrh. ex Hoffmann";"Juncus acutiflorus Ehrh. ex Hoffmann";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Calamagrostis canescens (Weber) Roth";"Calamagrostis canescens (Weber) Roth";"-";"KB";37,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Oenanthe fistulosa L.";"Oenanthe fistulosa L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Galium palustre L.";"Galium palustre L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Agrostis canina L.";"Agrostis canina L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Carex rostrata Stokes";"Carex rostrata Stokes";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Iris pseudacorus L.";"Iris pseudacorus L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Cardamine pratensis L.";"Cardamine pratensis L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Ranunculus lingua L.";"Ranunculus lingua L.";"-";"T4";0,6;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Stellaria palustris Retz.";"Stellaria palustris Retz.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Lysimachia thyrsiflora L.";"Lysimachia thyrsiflora L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Carex x elytroides Fries";"Carex x elytroides Fries";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Myosotis scorpioides L.";"Myosotis scorpioides L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Sparganium erectum L.";"Sparganium erectum L.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Eleocharis palustris (L.) Roem. et Schult.";"Eleocharis palustris (L.) Roem. et Schult.";"-";"B4";2,8;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Lythrum salicaria L.";"Lythrum salicaria L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"K";"60";"Hydrocotyle vulgaris L.";"Hydrocotyle vulgaris L.";"-";"T4";0,6;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
